STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_bt,Business trend indicator,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),s_adj,Seasonal adjustment,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2019-08,,101.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2019-09,,101.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2019-10,,101.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2019-11,,102.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2019-12,,100.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-01,,99.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-02,,100.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-03,,97.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-04,,89.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-05,,94.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-06,,97.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-07,,99.1,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-08,,102.0,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-09,,101.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-10,,102.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-11,,98.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2020-12,,99.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-01,,99.9,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-02,,99.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-03,,101.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-04,,102.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-05,,101.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-06,,99.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-07,,97.6,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-08,,98.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-09,,99.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-10,,100.1,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-11,,101.0,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2021-12,,100.0,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-01,,98.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-02,,97.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-03,,98.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-04,,100.0,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-05,,97.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-06,,98.5,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-07,,98.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-08,,97.6,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-09,,95.9,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-10,,91.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-11,,89.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2022-12,,91.9,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-01,,91.6,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-02,,93.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-03,,93.1,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-04,,92.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-05,,91.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-06,,90.6,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-07,,91.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-08,,90.7,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-09,,89.0,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-10,,90.2,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-11,,91.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2023-12,,92.5,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-01,,93.9,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-02,,90.3,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-03,,90.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-04,,91.8,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-05,,90.5,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-06,,91.4,,,,,
dataflow,ESTAT:STS_INPR_M(1.0),Production in industry - monthly data,M,Monthly,PRD,Production (volume),D,"Electricity, gas, steam and air conditioning supply",SCA,Seasonally and calendar adjusted data,I21,"Index, 2021=100",EA20,Euro area – 20 countries (2023-2025),2024-07,,91.8,,,,,
